id,text,timestamp,user,location,source,language,query,true_sentiment,politician,party,is_sarcastic,cleaned_text,tokens,token_count,char_count,ml_label,ml_confidence,ml_probs,split
522,Hyung Jun's interview is super long! Can't believe it took me 45 minutes.. Am I this slow..,2025-01-08,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,hyung juns interview super long cant believe took 45 minute slow,"['hyung', 'juns', 'interview', 'super', 'long', 'cant', 'believe', 'took', '45', 'minute', 'slow']",11,64,positive,0.4149,"{np.str_('negative'): 0.1709, np.str_('neutral'): 0.4142, np.str_('positive'): 0.4149}",labeled
523,Rory McIlroy on top of the world after beating a resurgent Tiger Woods at the Honda Classic in Flori,2024-12-06,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,False,rory mcilroy top world beating resurgent tiger wood honda classic flori,"['rory', 'mcilroy', 'top', 'world', 'beating', 'resurgent', 'tiger', 'wood', 'honda', 'classic', 'flori']",11,71,positive,0.4232,"{np.str_('negative'): 0.2429, np.str_('neutral'): 0.3339, np.str_('positive'): 0.4232}",labeled
524,@user @user @user Hillary needs to fire up her Transition team That would certainly get Trump back on the 3am tweets,2025-02-06,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Trump,Unknown,False,hillary need fire transition team would certainly get trump back 3am tweet,"['hillary', 'need', 'fire', 'transition', 'team', 'would', 'certainly', 'get', 'trump', 'back', '3am', 'tweet']",12,74,positive,0.3957,"{np.str_('negative'): 0.2751, np.str_('neutral'): 0.3293, np.str_('positive'): 0.3957}",labeled
525,a beautifully tooled action thriller about love and terrorism in korea .,2024-10-18,unknown_user,,Rotten Tomatoes,en,rotten_tomatoes,positive,Unknown,Unknown,False,beautifully tooled action thriller love terrorism korea,"['beautifully', 'tooled', 'action', 'thriller', 'love', 'terrorism', 'korea']",7,55,neutral,0.4063,"{np.str_('negative'): 0.2746, np.str_('neutral'): 0.4063, np.str_('positive'): 0.3191}",labeled
526,Watched some of the #CMAAwards b/c of Hayden Panettiere & saw Carrie Underwood do gangnam style! lol It will be the 1st billion views video!,2024-05-06,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,False,watched bc hayden panettiere saw carrie underwood gangnam style lol 1st billion view video,"['watched', 'bc', 'hayden', 'panettiere', 'saw', 'carrie', 'underwood', 'gangnam', 'style', 'lol', '1st', 'billion', 'view', 'video']",14,90,positive,0.5058,"{np.str_('negative'): 0.2278, np.str_('neutral'): 0.2664, np.str_('positive'): 0.5058}",labeled
527,"Phosphorus: highly flamable: A person who is affected by Phosphorus is energetic, outgoing, hyperactive, sociable,…",2024-04-03,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,phosphorus highly flamable person affected phosphorus energetic outgoing hyperactive sociable…,"['phosphorus', 'highly', 'flamable', 'person', 'affected', 'phosphorus', 'energetic', 'outgoing', 'hyperactive', 'sociable…']",10,94,positive,0.4046,"{np.str_('negative'): 0.2554, np.str_('neutral'): 0.34, np.str_('positive'): 0.4046}",labeled
528,Oracle - Stock Market Crash Black Wednesday Rally Crushes the Bears,2024-09-12,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,oracle stock market crash black wednesday rally crush bear,"['oracle', 'stock', 'market', 'crash', 'black', 'wednesday', 'rally', 'crush', 'bear']",9,58,neutral,0.4867,"{np.str_('negative'): 0.1308, np.str_('neutral'): 0.4867, np.str_('positive'): 0.3824}",labeled
529,does n't wrap the proceedings up neatly ,2024-08-01,unknown_user,,SST-2,en,sst2,negative,Unknown,Unknown,False,nt wrap proceeding neatly,"['nt', 'wrap', 'proceeding', 'neatly']",4,25,positive,0.4046,"{np.str_('negative'): 0.2554, np.str_('neutral'): 0.34, np.str_('positive'): 0.4046}",labeled
530,Who\u2019s next then? The Togo team of Emmanuel Adebayor (TOT)\u002c that\u2019s who. 1-1 away from 1st leg. 0-0 after 30 mins of the 2nd.,2025-04-29,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,whou2019s next togo team emmanuel adebayor totu002c thatu2019s 11 away 1st leg 00 30 min 2nd,"['whou2019s', 'next', 'togo', 'team', 'emmanuel', 'adebayor', 'totu002c', 'thatu2019s', '11', 'away', '1st', 'leg', '00', '30', 'min', '2nd']",16,92,positive,0.4299,"{np.str_('negative'): 0.2152, np.str_('neutral'): 0.3549, np.str_('positive'): 0.4299}",labeled
531,"""29 November 1989- The UVF gunned down IRA man Liam Ryan and Michael Devlin at the Battery Bar in Ardboe, Co Tyrone",2024-01-12,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,negative,Unknown,Unknown,False,29 november 1989 uvf gunned ira man liam ryan michael devlin battery bar ardboe co tyrone,"['29', 'november', '1989', 'uvf', 'gunned', 'ira', 'man', 'liam', 'ryan', 'michael', 'devlin', 'battery', 'bar', 'ardboe', 'co', 'tyrone']",16,89,positive,0.4976,"{np.str_('negative'): 0.3011, np.str_('neutral'): 0.2013, np.str_('positive'): 0.4976}",labeled
532,"a gentle , compassionate drama about grief and healing .",2025-03-20,unknown_user,,Rotten Tomatoes,en,rotten_tomatoes,positive,Unknown,Unknown,False,gentle compassionate drama grief healing,"['gentle', 'compassionate', 'drama', 'grief', 'healing']",5,40,positive,0.4046,"{np.str_('negative'): 0.2554, np.str_('neutral'): 0.34, np.str_('positive'): 0.4046}",labeled
533,Hawks vs rockets today\u002chawks vs thunder Sunday.so glad the NBA is back,2024-04-14,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,False,hawk v rocket todayu002chawks v thunder sundayso glad nba back,"['hawk', 'v', 'rocket', 'todayu002chawks', 'v', 'thunder', 'sundayso', 'glad', 'nba', 'back']",10,62,positive,0.4046,"{np.str_('negative'): 0.2554, np.str_('neutral'): 0.34, np.str_('positive'): 0.4046}",labeled
534,I want to go watch Denzel\u2019s new movie tomorrow! Someone take meeeeeeeeeee.,2024-10-17,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,want go watch denzelu2019s new movie tomorrow someone take meeeeeeeeeee,"['want', 'go', 'watch', 'denzelu2019s', 'new', 'movie', 'tomorrow', 'someone', 'take', 'meeeeeeeeeee']",10,71,positive,0.4026,"{np.str_('negative'): 0.2317, np.str_('neutral'): 0.3657, np.str_('positive'): 0.4026}",labeled
535,@user maybe you need to keep your opion to yourself about the cy young award .,2024-01-25,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,maybe need keep opion cy young award,"['maybe', 'need', 'keep', 'opion', 'cy', 'young', 'award']",7,36,positive,0.4877,"{np.str_('negative'): 0.2427, np.str_('neutral'): 0.2697, np.str_('positive'): 0.4877}",labeled
536,"""Kanye West may be a good rapper, but Eminem is the rap god""",2025-04-30,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,False,kanye west may good rapper but eminem rap god,"['kanye', 'west', 'may', 'good', 'rapper', 'but', 'eminem', 'rap', 'god']",9,45,positive,0.5485,"{np.str_('negative'): 0.249, np.str_('neutral'): 0.2026, np.str_('positive'): 0.5485}",labeled
537,Bitch idgaf if you don't want to go to school tomorrow John Cena lost,2024-03-15,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,negative,Unknown,Unknown,False,bitch idgaf dont want go school tomorrow john cena lost,"['bitch', 'idgaf', 'dont', 'want', 'go', 'school', 'tomorrow', 'john', 'cena', 'lost']",10,55,neutral,0.4756,"{np.str_('negative'): 0.3044, np.str_('neutral'): 0.4756, np.str_('positive'): 0.22}",labeled
538,Does he mean a tv or a giant iPad?,2024-06-11,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,mean tv giant ipad,"['mean', 'tv', 'giant', 'ipad']",4,18,neutral,0.4235,"{np.str_('negative'): 0.332, np.str_('neutral'): 0.4235, np.str_('positive'): 0.2446}",labeled
539,"it's an entertaining movie , and the effects , boosted to the size of a downtown hotel , will all but take you to outer space .",2024-04-30,unknown_user,,Rotten Tomatoes,en,rotten_tomatoes,positive,Unknown,Unknown,False,entertaining movie effect boosted size downtown hotel but take outer space,"['entertaining', 'movie', 'effect', 'boosted', 'size', 'downtown', 'hotel', 'but', 'take', 'outer', 'space']",11,74,positive,0.4904,"{np.str_('negative'): 0.3509, np.str_('neutral'): 0.1587, np.str_('positive'): 0.4904}",labeled
540,"""Official: Real Madrid and Atletico Madrid will face off Sunday October 4, will be played at 20:30, at the Calderon.""",2025-01-28,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,official real madrid atletico madrid face sunday october played 2030 calderon,"['official', 'real', 'madrid', 'atletico', 'madrid', 'face', 'sunday', 'october', 'played', '2030', 'calderon']",11,77,neutral,0.4571,"{np.str_('negative'): 0.2141, np.str_('neutral'): 0.4571, np.str_('positive'): 0.3289}",labeled
541,"@user Hey doll, I will be riding with the cast of Sons of Anarchy for a charity event supporting the military on Aug 28th.""",2025-01-30,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,hey doll riding cast son anarchy charity event supporting military aug 28th,"['hey', 'doll', 'riding', 'cast', 'son', 'anarchy', 'charity', 'event', 'supporting', 'military', 'aug', '28th']",12,75,positive,0.4046,"{np.str_('negative'): 0.2554, np.str_('neutral'): 0.34, np.str_('positive'): 0.4046}",labeled
542,Really hope the Red Sox play better than this on Saturday when I'm at the game,2024-07-30,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,really hope red sox play better saturday im game,"['really', 'hope', 'red', 'sox', 'play', 'better', 'saturday', 'im', 'game']",9,48,neutral,0.3909,"{np.str_('negative'): 0.2419, np.str_('neutral'): 0.3909, np.str_('positive'): 0.3672}",labeled
543,"""One more game and @user are toast from the playoffs as @user beat New York 87-70 at MSG to lead series 3-0, Game 4 on ABC Sunday.""",2024-12-31,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,one game toast playoff beat new york 8770 msg lead series 30 game abc sunday,"['one', 'game', 'toast', 'playoff', 'beat', 'new', 'york', '8770', 'msg', 'lead', 'series', '30', 'game', 'abc', 'sunday']",15,76,neutral,0.6218,"{np.str_('negative'): 0.0849, np.str_('neutral'): 0.6218, np.str_('positive'): 0.2933}",labeled
544,Gucci gob spiritual being promise august nurse the dyad yours being friendly relations procural unto functiona...,2024-03-11,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,False,gucci gob spiritual promise august nurse dyad friendly relation procural unto functiona,"['gucci', 'gob', 'spiritual', 'promise', 'august', 'nurse', 'dyad', 'friendly', 'relation', 'procural', 'unto', 'functiona']",12,87,positive,0.4046,"{np.str_('negative'): 0.2554, np.str_('neutral'): 0.34, np.str_('positive'): 0.4046}",labeled
545,oms on my birthday (Dec. 18th Tuesday) i want lap dances! EVERYBODY know i stay with like 50 singles in my pocket !!!,2024-08-21,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,False,oms birthday dec 18th tuesday want lap dance everybody know stay like 50 single pocket,"['oms', 'birthday', 'dec', '18th', 'tuesday', 'want', 'lap', 'dance', 'everybody', 'know', 'stay', 'like', '50', 'single', 'pocket']",15,86,neutral,0.3959,"{np.str_('negative'): 0.2239, np.str_('neutral'): 0.3959, np.str_('positive'): 0.3802}",labeled
546,"this picture is murder by numbers , and as easy to be bored by as your abc's , despite a few whopping shootouts .",2024-02-04,unknown_user,,Rotten Tomatoes,en,rotten_tomatoes,negative,Unknown,Unknown,False,picture murder number easy bored abc despite whopping shootout,"['picture', 'murder', 'number', 'easy', 'bored', 'abc', 'despite', 'whopping', 'shootout']",9,62,negative,0.3916,"{np.str_('negative'): 0.3916, np.str_('neutral'): 0.3093, np.str_('positive'): 0.2991}",labeled
547,The Coast Guard Station Port O'Connor boatcrews had a busy day Friday with two search and rescue operations.,2024-12-25,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,coast guard station port oconnor boatcrews busy day friday two search rescue operation,"['coast', 'guard', 'station', 'port', 'oconnor', 'boatcrews', 'busy', 'day', 'friday', 'two', 'search', 'rescue', 'operation']",13,86,positive,0.5177,"{np.str_('negative'): 0.1173, np.str_('neutral'): 0.365, np.str_('positive'): 0.5177}",labeled
548,"Thank God I watched this at a friend's place and did not pay for it. The plot is horribly transparent and the whole movie felt like an episode of a TV show. If you have any knowledge of computers or electronics, watch out. You will feel feel like the movie is an insult to your in",2024-12-24,unknown_user,,IMDB,en,imdb,negative,Unknown,Unknown,False,thank god watched friend place not pay plot horribly transparent whole movie felt like episode tv show knowledge computer electronics watch feel feel like movie insult,"['thank', 'god', 'watched', 'friend', 'place', 'not', 'pay', 'plot', 'horribly', 'transparent', 'whole', 'movie', 'felt', 'like', 'episode', 'tv', 'show', 'knowledge', 'computer', 'electronics', 'watch', 'feel', 'feel', 'like', 'movie', 'insult']",26,167,negative,0.4551,"{np.str_('negative'): 0.4551, np.str_('neutral'): 0.1636, np.str_('positive'): 0.3813}",labeled
549,;) Seven Penny Stocks to Watch with Heavy Volume for Friday medical marijuana inc,2025-03-03,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,seven penny stock watch heavy volume friday medical marijuana inc,"['seven', 'penny', 'stock', 'watch', 'heavy', 'volume', 'friday', 'medical', 'marijuana', 'inc']",10,65,positive,0.4223,"{np.str_('negative'): 0.1788, np.str_('neutral'): 0.3989, np.str_('positive'): 0.4223}",labeled
550,Madonna is in concert tonight in St. Louis.  All the women are dressing like 80s whores.  Some of them may even go to the concert.,2024-03-12,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,negative,Unknown,Unknown,False,madonna concert tonight st louis woman dressing like 80 whore may even go concert,"['madonna', 'concert', 'tonight', 'st', 'louis', 'woman', 'dressing', 'like', '80', 'whore', 'may', 'even', 'go', 'concert']",14,81,positive,0.4156,"{np.str_('negative'): 0.2387, np.str_('neutral'): 0.3457, np.str_('positive'): 0.4156}",labeled
551,One of the first things I noticed that allowed this culture to stand out among the rest was during the wake at Sole's place. An aerial shot is used to show Sole being flowered with kisses by a sea of women. I believed this was a commentary on the closeness that women had for each,2024-08-27,unknown_user,,IMDB,en,imdb,negative,Unknown,Unknown,False,one first thing noticed allowed culture stand among rest wake sol place aerial shot used show sole flowered kiss sea woman believed commentary closeness woman,"['one', 'first', 'thing', 'noticed', 'allowed', 'culture', 'stand', 'among', 'rest', 'wake', 'sol', 'place', 'aerial', 'shot', 'used', 'show', 'sole', 'flowered', 'kiss', 'sea', 'woman', 'believed', 'commentary', 'closeness', 'woman']",25,158,positive,0.4129,"{np.str_('negative'): 0.3175, np.str_('neutral'): 0.2696, np.str_('positive'): 0.4129}",labeled
552,children and adults enamored of all things pokemon won't be disappointed .,2024-12-16,unknown_user,,Rotten Tomatoes,en,rotten_tomatoes,negative,Unknown,Unknown,False,child adult enamored thing pokemon wont disappointed,"['child', 'adult', 'enamored', 'thing', 'pokemon', 'wont', 'disappointed']",7,52,positive,0.4281,"{np.str_('negative'): 0.3982, np.str_('neutral'): 0.1737, np.str_('positive'): 0.4281}",labeled
553,Isn't it remarkable how well Paul Dunne is handling this lead #TheOpen2015 some leaderboard for tomorrow,2024-05-12,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,False,isnt remarkable well paul dunne handling lead leaderboard tomorrow,"['isnt', 'remarkable', 'well', 'paul', 'dunne', 'handling', 'lead', 'leaderboard', 'tomorrow']",9,66,positive,0.517,"{np.str_('negative'): 0.1578, np.str_('neutral'): 0.3252, np.str_('positive'): 0.517}",labeled
554,"@user @user achieve just ends"" = fighting ANY attempt to prove citizenship to vote. You call it voter suppression.#Insanity",2024-05-24,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,achieve end fighting attempt prove citizenship vote call voter suppression,"['achieve', 'end', 'fighting', 'attempt', 'prove', 'citizenship', 'vote', 'call', 'voter', 'suppression']",10,74,positive,0.3361,"{np.str_('negative'): 0.3359, np.str_('neutral'): 0.3279, np.str_('positive'): 0.3361}",labeled
555,ONE LAST TIME HAPPY 22ND BIRTHDAY LIAM ANd Goodnight Shawn all the love,2025-02-17,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,False,one last time happy 22nd birthday liam goodnight shawn love,"['one', 'last', 'time', 'happy', '22nd', 'birthday', 'liam', 'goodnight', 'shawn', 'love']",10,59,positive,0.5285,"{np.str_('negative'): 0.1531, np.str_('neutral'): 0.3184, np.str_('positive'): 0.5285}",labeled
556,I have 1 Chris Brown concert tickets for sale for this Thursday. It's a lawn seats so let me know if you're interested.,2024-07-31,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,False,chris brown concert ticket sale thursday lawn seat let know youre interested,"['chris', 'brown', 'concert', 'ticket', 'sale', 'thursday', 'lawn', 'seat', 'let', 'know', 'youre', 'interested']",12,76,neutral,0.3899,"{np.str_('negative'): 0.3038, np.str_('neutral'): 0.3899, np.str_('positive'): 0.3064}",labeled
557,"My former Cambridge contemporary Simon Heffer, today a writer and journalist, has put forward the theory that, just as British film-makers in the eighties were often critical of what they called ""Thatcher's Britain"", the Ealing comedies were intended as satires on ""Attlee's Brita",2024-02-04,unknown_user,,IMDB,en,imdb,positive,Unknown,Unknown,False,former cambridge contemporary simon heffer today writer journalist put forward theory british filmmaker eighty often critical called thatcher britain ealing comedy intended satire attlee brita,"['former', 'cambridge', 'contemporary', 'simon', 'heffer', 'today', 'writer', 'journalist', 'put', 'forward', 'theory', 'british', 'filmmaker', 'eighty', 'often', 'critical', 'called', 'thatcher', 'britain', 'ealing', 'comedy', 'intended', 'satire', 'attlee', 'brita']",25,192,positive,0.6159,"{np.str_('negative'): 0.2283, np.str_('neutral'): 0.1558, np.str_('positive'): 0.6159}",labeled
558,"""Listening to terrace talk on Radio City on a saturday pure brilliance,Merseyside Derby history plus the Saints a LEGEND #YNWALFC2012""",2024-09-07,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Conservatives,False,listening terrace talk radio city saturday pure brilliancemerseyside derby history plus saint legend,"['listening', 'terrace', 'talk', 'radio', 'city', 'saturday', 'pure', 'brilliancemerseyside', 'derby', 'history', 'plus', 'saint', 'legend']",13,100,neutral,0.4389,"{np.str_('negative'): 0.2554, np.str_('neutral'): 0.4389, np.str_('positive'): 0.3058}",labeled
559,"#Recount2016 #UniteBlue <Silly suckersJill Stein Now Can’t ‘Guarantee’ Money Will Go to Recount, Changes $$$ Goal",2024-07-18,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,silly suckersjill stein guarantee money go recount change goal,"['silly', 'suckersjill', 'stein', 'guarantee', 'money', 'go', 'recount', 'change', 'goal']",9,62,negative,0.4189,"{np.str_('negative'): 0.4189, np.str_('neutral'): 0.3638, np.str_('positive'): 0.2173}",labeled
560,If you're not watching surprise John Cena vines on Sunday morning then are you really doing Saturday night right?,2024-03-10,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,youre not watching surprise john cena vine sunday morning really saturday night right,"['youre', 'not', 'watching', 'surprise', 'john', 'cena', 'vine', 'sunday', 'morning', 'really', 'saturday', 'night', 'right']",13,85,neutral,0.5092,"{np.str_('negative'): 0.1263, np.str_('neutral'): 0.5092, np.str_('positive'): 0.3645}",labeled
561,Could be an Iron Bowl Sunday in Greensboro on PGA Tour with Bud Cauley and Jason Dufner near the lead. And UGA\u2019s Harris English.,2025-05-05,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Harris,Unknown,False,could iron bowl sunday greensboro pga tour bud cauley jason dufner near lead ugau2019s harris english,"['could', 'iron', 'bowl', 'sunday', 'greensboro', 'pga', 'tour', 'bud', 'cauley', 'jason', 'dufner', 'near', 'lead', 'ugau2019s', 'harris', 'english']",16,101,neutral,0.5627,"{np.str_('negative'): 0.1759, np.str_('neutral'): 0.5627, np.str_('positive'): 0.2613}",labeled
562,Thor thinks he's a lap dog and a face cleaner... Fun personality for sure :) He will be with us again tomorrow in...,2025-04-14,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,False,thor think he lap dog face cleaner fun personality sure u tomorrow,"['thor', 'think', 'he', 'lap', 'dog', 'face', 'cleaner', 'fun', 'personality', 'sure', 'u', 'tomorrow']",12,66,neutral,0.4368,"{np.str_('negative'): 0.1496, np.str_('neutral'): 0.4368, np.str_('positive'): 0.4136}",labeled
563,has all the scenic appeal of a cesspool .,2024-02-28,unknown_user,,Rotten Tomatoes,en,rotten_tomatoes,negative,Unknown,Unknown,False,scenic appeal cesspool,"['scenic', 'appeal', 'cesspool']",3,22,positive,0.4046,"{np.str_('negative'): 0.2554, np.str_('neutral'): 0.34, np.str_('positive'): 0.4046}",labeled
564,this is n't a stand up and cheer flick ; it 's a sit down and ponder affair ,2024-07-22,unknown_user,,SST-2,en,sst2,positive,Unknown,Unknown,False,nt stand cheer flick sit ponder affair,"['nt', 'stand', 'cheer', 'flick', 'sit', 'ponder', 'affair']",7,38,positive,0.4046,"{np.str_('negative'): 0.2554, np.str_('neutral'): 0.34, np.str_('positive'): 0.4046}",labeled
565,Where's the best place to buy a @user jersey?? @user @user @user @user,2024-07-11,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,wheres best place buy jersey,"['wheres', 'best', 'place', 'buy', 'jersey']",5,28,neutral,0.4203,"{np.str_('negative'): 0.2019, np.str_('neutral'): 0.4203, np.str_('positive'): 0.3778}",labeled
566,malcolm mcdowell is cool . paul bettany is cool . paul bettany playing malcolm mcdowell ? cool .,2024-05-09,unknown_user,,Rotten Tomatoes,en,rotten_tomatoes,positive,Unknown,Unknown,False,malcolm mcdowell cool paul bettany cool paul bettany playing malcolm mcdowell cool,"['malcolm', 'mcdowell', 'cool', 'paul', 'bettany', 'cool', 'paul', 'bettany', 'playing', 'malcolm', 'mcdowell', 'cool']",12,82,positive,0.4603,"{np.str_('negative'): 0.2131, np.str_('neutral'): 0.3266, np.str_('positive'): 0.4603}",labeled
567,"""No white T's, No ball cap. $500 CASH to the Women in the sexiest RED dress... Raffles for Moet Rose & a pair of Red Bottoms.  September 1st""",2024-11-02,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,False,no white t no ball cap 500 cash woman sexiest red dress raffle moet rose pair red bottom september 1st,"['no', 'white', 't', 'no', 'ball', 'cap', '500', 'cash', 'woman', 'sexiest', 'red', 'dress', 'raffle', 'moet', 'rose', 'pair', 'red', 'bottom', 'september', '1st']",20,102,neutral,0.4275,"{np.str_('negative'): 0.2264, np.str_('neutral'): 0.4275, np.str_('positive'): 0.3461}",labeled
568,some remarkable achival film about how shanghai ( of all places ) served jews who escaped the holocaust .,2024-08-08,unknown_user,,Rotten Tomatoes,en,rotten_tomatoes,positive,Unknown,Unknown,False,remarkable achival film shanghai place served jew escaped holocaust,"['remarkable', 'achival', 'film', 'shanghai', 'place', 'served', 'jew', 'escaped', 'holocaust']",9,67,positive,0.4539,"{np.str_('negative'): 0.3491, np.str_('neutral'): 0.1969, np.str_('positive'): 0.4539}",labeled
569,"@user Hi, my name is Dayle, abd you're my inspiration ! :) (RT/Follow if you see this?)47""",2025-05-06,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,False,hi name dayle abd youre inspiration rtfollow see this47,"['hi', 'name', 'dayle', 'abd', 'youre', 'inspiration', 'rtfollow', 'see', 'this47']",9,55,positive,0.3621,"{np.str_('negative'): 0.277, np.str_('neutral'): 0.361, np.str_('positive'): 0.3621}",labeled
570,Trynna go to IHOP but all my friends are asleep so I may just go by myself #WHENINDOUBTPANCAKEITOUT,2024-05-25,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,False,trynna go ihop but friend asleep may go,"['trynna', 'go', 'ihop', 'but', 'friend', 'asleep', 'may', 'go']",8,39,positive,0.5009,"{np.str_('negative'): 0.2474, np.str_('neutral'): 0.2517, np.str_('positive'): 0.5009}",labeled
571,@user but then I have to leave the house early to get dunkin and I've already accepted the fact that I'm going to be late tomorrow,2024-11-09,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,but leave house early get dunkin ive already accepted fact im going late tomorrow,"['but', 'leave', 'house', 'early', 'get', 'dunkin', 'ive', 'already', 'accepted', 'fact', 'im', 'going', 'late', 'tomorrow']",14,81,positive,0.4231,"{np.str_('negative'): 0.2113, np.str_('neutral'): 0.3657, np.str_('positive'): 0.4231}",labeled
572,"Science shud probe the genetic difference between the two base type of PPL,by their world view:Rightists & LEFTISTS:https://t.co/Eh0C879rbw",2024-07-03,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,science shud probe genetic difference two base type pplby world viewrightists leftist,"['science', 'shud', 'probe', 'genetic', 'difference', 'two', 'base', 'type', 'pplby', 'world', 'viewrightists', 'leftist']",12,85,positive,0.4232,"{np.str_('negative'): 0.2429, np.str_('neutral'): 0.3339, np.str_('positive'): 0.4232}",labeled
573,Justin Bieber tells fans to buy NHS Choir song and make it Christmas No 1,2024-01-24,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,justin bieber tell fan buy nh choir song make christmas no,"['justin', 'bieber', 'tell', 'fan', 'buy', 'nh', 'choir', 'song', 'make', 'christmas', 'no']",11,58,neutral,0.3503,"{np.str_('negative'): 0.3081, np.str_('neutral'): 0.3503, np.str_('positive'): 0.3416}",labeled
574,Ian Bennett is responsible for the majority of my favorite music right now. Thank you. I also think he may have deleted his Twitter.,2024-02-11,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,False,ian bennett responsible majority favorite music right thank also think may deleted twitter,"['ian', 'bennett', 'responsible', 'majority', 'favorite', 'music', 'right', 'thank', 'also', 'think', 'may', 'deleted', 'twitter']",13,90,positive,0.5327,"{np.str_('negative'): 0.1828, np.str_('neutral'): 0.2845, np.str_('positive'): 0.5327}",labeled
575,"you'll be left with the sensation of having just witnessed a great performance and , perhaps , give in to the urge to get on your feet and shake it .",2024-07-10,unknown_user,,Rotten Tomatoes,en,rotten_tomatoes,positive,Unknown,Unknown,False,youll left sensation witnessed great performance perhaps give urge get foot shake,"['youll', 'left', 'sensation', 'witnessed', 'great', 'performance', 'perhaps', 'give', 'urge', 'get', 'foot', 'shake']",12,81,positive,0.6989,"{np.str_('negative'): 0.1562, np.str_('neutral'): 0.1448, np.str_('positive'): 0.6989}",labeled
576,Obama comes back to win 2nd debate with Romney on points: (AGI) New York - A more agressive Barack Obama forcefu...,2024-09-24,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Obama,Unknown,False,Obama come back win 2nd debate romney point agi new york agressive Obama forcefu,"['Obama', 'come', 'back', 'win', '2nd', 'debate', 'romney', 'point', 'agi', 'new', 'york', 'agressive', 'Obama', 'forcefu']",14,80,neutral,0.5891,"{np.str_('negative'): 0.1721, np.str_('neutral'): 0.5891, np.str_('positive'): 0.2388}",labeled
